;country;province;region_1;lat;lon
1833;Spain;Northern Spain;Cariñena;0.0;0.0
1834;US;California;California;0.0;0.0
1835;Spain;Northern Spain;Ribera del Duero;0.0;0.0
1836;US;Michigan;Leelanau Peninsula;0.0;0.0
1837;France;Alsace;Alsace;48.5813647;7.7421809
1838;US;California;Napa Valley;0.0;0.0
1839;US;California;Napa Valley;0.0;0.0
1840;US;California;Alexander Valley;0.0;0.0
1841;US;California;Lodi;0.0;0.0
1842;US;California;Napa Valley;0.0;0.0
1843;Spain;Northern Spain;Getariako Txakolina;0.0;0.0
1844;Argentina;Mendoza Province;Mendoza;0.0;0.0
1845;Spain;Galicia;Rías Baixas;0.0;0.0
1846;Spain;Northern Spain;Rueda;0.0;0.0
1847;Spain;Northern Spain;Calatayud;0.0;0.0
1848;Spain;Central Spain;Vino de la Tierra de Castilla;0.0;0.0
1849;US;California;Anderson Valley;0.0;0.0
1850;US;New Jersey;Outer Coastal Plain;0.0;0.0
1851;Argentina;Mendoza Province;Mendoza;0.0;0.0
1852;France;Alsace;Alsace;48.5813647;7.7421809
1853;US;Oregon;Rogue Valley;0.0;0.0
1854;Spain;Northern Spain;Cariñena;0.0;0.0
1855;Argentina;Mendoza Province;Mendoza;0.0;0.0
1856;US;California;Napa Valley;0.0;0.0
1857;US;California;Russian River Valley;0.0;0.0
1858;US;Oregon;Oregon;0.0;0.0
1859;Italy;Sicily & Sardinia;Cerasuolo di Vittoria;32.1840381;-96.8847194
1860;France;Bordeaux;Saint-Émilion;44.7936698;-0.668297
1861;France;Bordeaux;Pauillac;44.7936698;-0.668297
1862;France;Bordeaux;Saint-Émilion;44.7936698;-0.668297
1863;US;California;Napa Valley;0.0;0.0
1864;Italy;Tuscany;Toscana;0.0;0.0
1865;Italy;Tuscany;Toscana;0.0;0.0
1866;US;Washington;Wahluke Slope;48.2627925;-124.24959706003952
1867;US;California;Calaveras County;0.0;0.0
1868;US;Washington;Horse Heaven Hills;48.2627925;-124.24959706003952
1869;Italy;Tuscany;Toscana;0.0;0.0
1870;Portugal;Dão;;-1.6292632;-45.2368151
1871;France;Bordeaux;Saint-Estèphe;44.7936698;-0.668297
1872;France;Bordeaux;Saint-Julien;44.7936698;-0.668297
1873;US;Washington;Yakima Valley;48.2627925;-124.24959706003952
1874;France;Languedoc-Roussillon;Coteaux du Languedoc;0.0;0.0
1875;Italy;Tuscany;Toscana;0.0;0.0
1876;Italy;Tuscany;Brunello di Montalcino;0.0;0.0
1877;Italy;Tuscany;Toscana;0.0;0.0
1878;US;California;Sonoma-Napa;0.0;0.0
1879;France;Bordeaux;Margaux;44.7936698;-0.668297
1880;France;Bordeaux;Pomerol;44.7936698;-0.668297
1881;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
1882;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
1883;US;California;Carneros;0.0;0.0
1884;Portugal;Beiras;;-1.6292632;-45.2368151
1885;Italy;Tuscany;Toscana;0.0;0.0
1886;Australia;South Australia;Padthaway;-34.7411213;138.6564373
1887;US;California;Napa Valley;0.0;0.0
1888;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
1889;France;Burgundy;Chablis;0.0;0.0
1890;Australia;South Australia;Langhorne Creek;-34.7411213;138.6564373
1891;Australia;South Australia;Adelaide Hills;-34.7411213;138.6564373
1892;Italy;Southern Italy;Falerno del Massico;0.0;0.0
1893;US;California;Russian River Valley;0.0;0.0
1894;Australia;South Australia;Barossa Valley;-34.7411213;138.6564373
1895;Italy;Southern Italy;Greco di Tufo;0.0;0.0
1896;US;Oregon;Willamette Valley;0.0;0.0
1897;Australia;South Australia;McLaren Vale;-34.7411213;138.6564373
1898;Spain;Catalonia;Penedès;0.0;0.0
1899;Argentina;Mendoza Province;Uco Valley;0.0;0.0
1900;US;Oregon;Willamette Valley;0.0;0.0
1901;France;Burgundy;Chablis;0.0;0.0
1902;Argentina;Mendoza Province;Luján de Cuyo;0.0;0.0
1903;Australia;Victoria;Yarra Valley;-11.3299555;-67.6954911
1904;Italy;Southern Italy;Fiano di Avellino;0.0;0.0
1905;US;California;Napa Valley;0.0;0.0
1906;Spain;Spanish Islands;Vi de la Terra Illes Balears;0.0;0.0
1907;Italy;Southern Italy;Murgia;0.0;0.0
1908;Australia;Australia Other;South Eastern Australia;0.0;0.0
1909;Australia;South Australia;McLaren Vale;-34.7411213;138.6564373
1910;US;California;Alexander Valley;0.0;0.0
1911;US;California;Paso Robles;0.0;0.0
1912;Austria;Österreichischer Sekt;;25.22539605;55.16431379427327
1913;US;Washington;Yakima Valley;48.2627925;-124.24959706003952
1914;US;California;Santa Barbara;0.0;0.0
1915;Chile;Colchagua Valley;;7.308692;-61.8478915
1916;Chile;Casablanca Valley;;7.308692;-61.8478915
1917;Chile;Aconcagua Valley;;7.308692;-61.8478915
1918;France;Bordeaux;Bordeaux;44.7936698;-0.668297
1919;France;Bordeaux;Cadillac Côtes de Bordeaux;44.7936698;-0.668297
1920;France;Bordeaux;Côtes de Bourg;44.7936698;-0.668297
1921;US;Washington;Wahluke Slope;48.2627925;-124.24959706003952
1922;Austria;Wachau;;25.22539605;55.16431379427327
1923;US;California;Happy Canyon of Santa Barbara;0.0;0.0
1924;Chile;Colchagua Valley;;7.308692;-61.8478915
1925;Italy;Piedmont;Barolo;0.0;0.0
1926;US;Washington;Walla Walla Valley (WA);48.2627925;-124.24959706003952
1927;France;Bordeaux;Bordeaux Supérieur;44.7936698;-0.668297
1928;Italy;Piedmont;Barbera d'Asti Superiore;0.0;0.0
1929;US;California;Central Coast;0.0;0.0
1930;Australia;Western Australia;Margaret River;0.0;0.0
1931;Israel;Upper Galilee;;32.6307267;35.3488686
1932;Italy;Piedmont;Barolo;0.0;0.0
1933;France;Bordeaux;Bordeaux;44.7936698;-0.668297
1934;Australia;South Australia;Barossa Valley;-34.7411213;138.6564373
1935;Chile;Leyda Valley;;7.308692;-61.8478915
1936;US;California;Napa Valley;0.0;0.0
1937;Chile;Colchagua Valley;;7.308692;-61.8478915
1938;Chile;Maipo Valley;;7.308692;-61.8478915
1939;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
1940;France;Bordeaux;Saint-Georges-Saint-Émilion;44.7936698;-0.668297
1941;Austria;Wachau;;25.22539605;55.16431379427327
1942;US;Washington;Washington;48.2627925;-124.24959706003952
1943;US;California;Oakville;0.0;0.0
1944;France;Southwest France;Cahors;0.0;0.0
1945;US;California;Santa Ynez Valley;0.0;0.0
1946;US;California;Dry Creek Valley;0.0;0.0
1947;US;Washington;Walla Walla Valley (WA);48.2627925;-124.24959706003952
1948;US;California;Arroyo Grande Valley;0.0;0.0
1949;Chile;Maipo Valley;;7.308692;-61.8478915
1950;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
1951;France;Bordeaux;Bordeaux Blanc;44.7936698;-0.668297
1952;US;California;Napa Valley;0.0;0.0
1953;US;Washington;Walla Walla Valley (WA);48.2627925;-124.24959706003952
1954;Chile;Cachapoal Valley;;7.308692;-61.8478915
1955;Israel;Galilee;;32.6307267;35.3488686
1956;US;California;Santa Maria Valley;0.0;0.0
1957;France;Beaujolais;Brouilly;0.0;0.0
1958;US;California;Napa Valley;0.0;0.0
1959;US;Virginia;Virginia;0.0;0.0
1960;Italy;Sicily & Sardinia;Vermentino di Sardegna;32.1840381;-96.8847194
1961;Italy;Sicily & Sardinia;Isola dei Nuraghi;32.1840381;-96.8847194
1962;US;California;Carneros;0.0;0.0
1963;US;California;Oakville;0.0;0.0
1964;France;Beaujolais;Chiroubles;0.0;0.0
1965;Chile;Casablanca Valley;;7.308692;-61.8478915
1966;US;Oregon;Willamette Valley;0.0;0.0
1967;Italy;Southern Italy;Primitivo di Manduria;0.0;0.0
1968;France;Bordeaux;Bordeaux;44.7936698;-0.668297
1969;France;Bordeaux;Médoc;44.7936698;-0.668297
1970;France;Beaujolais;Chiroubles;0.0;0.0
1971;France;Southwest France;Bergerac Sec;0.0;0.0
1972;Italy;Sicily & Sardinia;Etna;32.1840381;-96.8847194
1973;US;Oregon;Applegate Valley;0.0;0.0
1974;US;Oregon;Dundee Hills;0.0;0.0
1975;Italy;Southern Italy;Primitivo di Manduria;0.0;0.0
1976;France;Southwest France;Cahors;0.0;0.0
1977;Italy;Southern Italy;Salento;0.0;0.0
1978;Italy;Southern Italy;Greco di Tufo;0.0;0.0
1979;US;California;Santa Lucia Highlands;0.0;0.0
1980;US;California;Santa Lucia Highlands;0.0;0.0
1981;Italy;Sicily & Sardinia;Sicilia;32.1840381;-96.8847194
1982;US;Virginia;Virginia;0.0;0.0
1983;Italy;Sicily & Sardinia;Sicilia;32.1840381;-96.8847194
1984;US;California;Carneros;0.0;0.0
1985;US;California;Paso Robles;0.0;0.0
1986;France;Beaujolais;Morgon;0.0;0.0
1987;Spain;Central Spain;Vino de la Tierra de Castilla;0.0;0.0
1988;Spain;Levante;Jumilla;0.0;0.0
1989;US;Oregon;Willamette Valley;0.0;0.0
1990;France;Alsace;Alsace;48.5813647;7.7421809
1991;Argentina;Mendoza Province;Uco Valley;0.0;0.0
1992;Argentina;Mendoza Province;Uco Valley;0.0;0.0
1993;Argentina;Mendoza Province;Mendoza;0.0;0.0
1994;US;Virginia;Virginia's Eastern Shore;0.0;0.0
1995;US;California;Russian River Valley;0.0;0.0
1996;US;Oregon;Willamette Valley;0.0;0.0
1997;Italy;Sicily & Sardinia;Terre Siciliane;32.1840381;-96.8847194
1998;France;Alsace;Alsace;48.5813647;7.7421809
1999;France;Alsace;Alsace;48.5813647;7.7421809
2000;Italy;Sicily & Sardinia;Sicilia;32.1840381;-96.8847194
2001;Spain;Central Spain;Vino de la Tierra de Castilla;0.0;0.0
2002;Argentina;Mendoza Province;Mendoza;0.0;0.0
2003;France;Alsace;Alsace;48.5813647;7.7421809
2004;US;Oregon;Oregon;0.0;0.0
2005;Portugal;Vinho Espumante;;-1.6292632;-45.2368151
2006;Portugal;Península de Setúbal;;-1.6292632;-45.2368151
2007;France;Alsace;Alsace;48.5813647;7.7421809
2008;US;California;California;0.0;0.0
2009;France;Alsace;Alsace;48.5813647;7.7421809
2010;France;Alsace;Alsace;48.5813647;7.7421809
2011;US;California;Central Coast;0.0;0.0
2012;Argentina;Mendoza Province;Mendoza;0.0;0.0
2013;France;Alsace;Alsace;48.5813647;7.7421809
2014;Spain;Northern Spain;Rueda;0.0;0.0
2015;France;Alsace;Alsace;48.5813647;7.7421809
2016;France;Alsace;Alsace;48.5813647;7.7421809
2017;Portugal;Tejo;;-1.6292632;-45.2368151
2018;US;California;California;0.0;0.0
2019;US;California;Russian River Valley;0.0;0.0
2020;US;California;Santa Barbara County;0.0;0.0
2021;US;Oregon;Applegate Valley;0.0;0.0
2022;Italy;Lombardy;Lugana;0.0;0.0
2023;Italy;Northeastern Italy;Venezia Giulia;0.0;0.0
2024;US;Oregon;Eola-Amity Hills;0.0;0.0
2025;Chile;Maipo Valley;;7.308692;-61.8478915
2026;France;Burgundy;Mâcon-Villages;0.0;0.0
2027;Chile;Maipo Valley;;7.308692;-61.8478915
2028;Italy;Northeastern Italy;Vigneti delle Dolomiti;0.0;0.0
2029;Italy;Lombardy;Lugana;0.0;0.0
2030;Italy;Tuscany;Toscana;0.0;0.0
2031;US;California;Russian River Valley;0.0;0.0
2032;Portugal;Douro;;-1.6292632;-45.2368151
2033;Portugal;Tejo;;-1.6292632;-45.2368151
2034;US;California;Alexander Valley;0.0;0.0
2035;US;California;Paso Robles;0.0;0.0
2036;Italy;Veneto;Soave Classico;0.0;0.0
2037;Italy;Northeastern Italy;Alto Adige;0.0;0.0
2038;France;Bordeaux;Fronsac;44.7936698;-0.668297
2039;Italy;Piedmont;Barolo;0.0;0.0
2040;France;Champagne;Champagne;48.5813647;7.7421809
2041;France;Champagne;Champagne;48.5813647;7.7421809
2042;US;California;Paso Robles;0.0;0.0
2043;Italy;Piedmont;Barolo;0.0;0.0
2044;Italy;Piedmont;Barolo;0.0;0.0
2045;Italy;Piedmont;Barolo;0.0;0.0
2046;Italy;Piedmont;Barolo;0.0;0.0
2047;Italy;Piedmont;Barolo;0.0;0.0
2048;Austria;Burgenland;;25.22539605;55.16431379427327
2049;Austria;Niederösterreich;;25.22539605;55.16431379427327
2050;Austria;Niederösterreich;;25.22539605;55.16431379427327
2051;Austria;Niederösterreich;;25.22539605;55.16431379427327
2052;US;California;Rutherford;0.0;0.0
2053;US;California;Rutherford;0.0;0.0
2054;Italy;Piedmont;Barolo;0.0;0.0
2055;Italy;Piedmont;Barolo;0.0;0.0
2056;Italy;Piedmont;Barbaresco;0.0;0.0
2057;Italy;Piedmont;Barolo;0.0;0.0
2058;Italy;Piedmont;Barolo;0.0;0.0
2059;Italy;Piedmont;Barolo;0.0;0.0
2060;Italy;Piedmont;Barolo;0.0;0.0
2061;Italy;Piedmont;Barolo;0.0;0.0
2062;US;California;Napa Valley;0.0;0.0
2063;France;Champagne;Champagne;48.5813647;7.7421809
2064;US;California;Russian River Valley;0.0;0.0
2065;US;California;Green Valley;0.0;0.0
2066;US;California;Calaveras County;0.0;0.0
2067;US;California;Napa Valley;0.0;0.0
2068;US;Washington;Walla Walla Valley (WA);48.2627925;-124.24959706003952
2069;US;California;Sonoma County;0.0;0.0
2070;US;California;Sta. Rita Hills;0.0;0.0
2071;France;Bordeaux;Graves;44.7936698;-0.668297
2072;Italy;Veneto;Amarone della Valpolicella Classico;0.0;0.0
2073;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
2074;Italy;Sicily & Sardinia;Sicilia;32.1840381;-96.8847194
2075;Italy;Sicily & Sardinia;Sicilia;32.1840381;-96.8847194
2076;France;Bordeaux;Lalande de Pomerol;44.7936698;-0.668297
2077;US;Washington;Washington;48.2627925;-124.24959706003952
2078;Chile;Casablanca Valley;;7.308692;-61.8478915
2079;France;Champagne;Champagne;48.5813647;7.7421809
2080;US;California;Russian River Valley;0.0;0.0
2081;US;California;Sonoma Coast;0.0;0.0
2082;US;California;Napa Valley;0.0;0.0
2083;Argentina;Mendoza Province;Perdriel;0.0;0.0
2084;Chile;Maipo Valley;;7.308692;-61.8478915
2085;US;California;Calaveras County;0.0;0.0
2086;US;California;Sta. Rita Hills;0.0;0.0
2087;US;California;Napa Valley;0.0;0.0
2088;US;California;Dry Creek Valley;0.0;0.0
2089;France;Champagne;Champagne;48.5813647;7.7421809
2090;US;Washington;Walla Walla Valley (WA);48.2627925;-124.24959706003952
2091;Portugal;Alentejo;;-1.6292632;-45.2368151
2092;Italy;Northeastern Italy;Alto Adige;0.0;0.0
2093;Italy;Northeastern Italy;Collio;0.0;0.0
2094;Portugal;Vinho Verde;;-1.6292632;-45.2368151
2095;US;California;Central Coast;0.0;0.0
2096;Italy;Northeastern Italy;Isonzo del Friuli;0.0;0.0
2097;US;California;Amador County;0.0;0.0
2098;Italy;Northeastern Italy;Colli Orientali del Friuli;0.0;0.0
2099;US;California;San Luis Obispo County;0.0;0.0
2100;US;California;Santa Maria Valley;0.0;0.0
2101;US;California;El Dorado;0.0;0.0
2102;Italy;Northeastern Italy;Colli Trevigiani;0.0;0.0
2103;Italy;Northeastern Italy;Colli Orientali del Friuli;0.0;0.0
2104;Portugal;Alentejano;;-1.6292632;-45.2368151
2105;Chile;Maipo Valley;;7.308692;-61.8478915
2106;Italy;Northeastern Italy;Collio;0.0;0.0
2107;US;California;Livermore Valley;0.0;0.0
2108;Italy;Northeastern Italy;Delle Venezie;0.0;0.0
2109;US;Oregon;Columbia Valley (OR);0.0;0.0
2110;Italy;Northeastern Italy;Friuli Grave;0.0;0.0
2111;France;Provence;Coteaux d'Aix-en-Provence;0.0;0.0
2112;France;Provence;Côtes de Provence;0.0;0.0
2113;France;Bordeaux;Médoc;44.7936698;-0.668297
2114;France;Bordeaux;Listrac-Médoc;44.7936698;-0.668297
2115;Greece;Epanomi;;43.2097838;-77.6930602
2116;US;California;Santa Ynez Valley;0.0;0.0
2117;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
2118;US;Washington;Horse Heaven Hills;48.2627925;-124.24959706003952
2119;US;California;Amador County;0.0;0.0
2120;US;New York;North Fork of Long Island;43.0481221;-76.1474244
2121;France;Bordeaux;Lalande de Pomerol;44.7936698;-0.668297
2122;France;Bordeaux;Haut-Médoc;44.7936698;-0.668297
2123;France;Bordeaux;Lalande de Pomerol;44.7936698;-0.668297
2124;France;Bordeaux;Montagne-Saint-Émilion;44.7936698;-0.668297
2125;US;California;Paso Robles;0.0;0.0
2126;US;California;California;0.0;0.0
2127;US;California;Oak Knoll District;0.0;0.0
2128;US;Washington;Red Mountain;48.2627925;-124.24959706003952
2129;Italy;Piedmont;Roero;0.0;0.0
2130;France;Loire Valley;Menetou-Salon;0.0;0.0
2131;US;California;Russian River Valley;0.0;0.0
2132;France;Bordeaux;Lussac Saint-Émilion;44.7936698;-0.668297
2133;Italy;Piedmont;Barbera d'Asti;0.0;0.0
2134;Italy;Central Italy;Montepulciano d'Abruzzo;0.0;0.0
2135;Spain;Catalonia;Cava;0.0;0.0
2136;US;California;Amador County;0.0;0.0
2137;Australia;South Australia;McLaren Vale;-34.7411213;138.6564373
2138;Spain;Northern Spain;Rioja;0.0;0.0
2139;Italy;Central Italy;Montepulciano d'Abruzzo;0.0;0.0
2140;Spain;Northern Spain;Rioja;0.0;0.0
2141;Argentina;Mendoza Province;Mendoza;0.0;0.0
2142;France;Bordeaux;Côtes de Bourg;44.7936698;-0.668297
2143;France;Beaujolais;Moulin-à-Vent;0.0;0.0
2144;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
2145;Spain;Northern Spain;Rioja;0.0;0.0
2146;US;Oregon;Rogue Valley;0.0;0.0
2147;Italy;Central Italy;Montepulciano d'Abruzzo;0.0;0.0
2148;Italy;Central Italy;Montepulciano d'Abruzzo;0.0;0.0
2149;Portugal;Douro;;-1.6292632;-45.2368151
2150;US;California;California;0.0;0.0
2151;Spain;Central Spain;Vino de la Tierra de Castilla;0.0;0.0
2152;US;California;California;0.0;0.0
2153;Spain;Central Spain;Vino de la Tierra de Castilla;0.0;0.0
2154;Spain;Levante;Jumilla;0.0;0.0
2155;Argentina;Other;San Juan;0.0;0.0
2156;US;Washington;Yakima Valley;48.2627925;-124.24959706003952
2157;France;Beaujolais;Beaujolais-Villages;0.0;0.0
2158;Portugal;Lisboa;;-1.6292632;-45.2368151
2159;Italy;Central Italy;Montepulciano d'Abruzzo;0.0;0.0
2160;Italy;Central Italy;Montepulciano d'Abruzzo;0.0;0.0
2161;US;California;California;0.0;0.0
2162;Spain;Galicia;Rías Baixas;0.0;0.0
2163;US;Oregon;Willamette Valley;0.0;0.0
2164;US;New York;Finger Lakes;43.0481221;-76.1474244
2165;US;New York;Finger Lakes;43.0481221;-76.1474244
2166;Greece;Nemea;;43.2097838;-77.6930602
2167;US;California;Dry Creek Valley;0.0;0.0
2168;US;California;Russian River Valley;0.0;0.0
2169;US;California;Sierra Foothills;0.0;0.0
2170;Austria;Wachau;;25.22539605;55.16431379427327
2171;Italy;Piedmont;Barolo;0.0;0.0
2172;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
2173;Italy;Piedmont;Barolo;0.0;0.0
2174;US;California;Lake County;0.0;0.0
2175;Spain;Northern Spain;Rioja;0.0;0.0
2176;US;California;Napa Valley;0.0;0.0
2177;US;California;Russian River Valley;0.0;0.0
2178;Austria;Niederösterreich;;25.22539605;55.16431379427327
2179;Spain;Catalonia;Cava;0.0;0.0
2180;France;Rhône Valley;Tavel;0.0;0.0
2181;Spain;Northern Spain;Rioja;0.0;0.0
2182;US;California;El Dorado;0.0;0.0
2183;Greece;Peloponnese;;43.2097838;-77.6930602
2184;US;Washington;Walla Walla Valley (WA);48.2627925;-124.24959706003952
2185;Greece;Crete;;43.2097838;-77.6930602
2186;Italy;Piedmont;Barbera d'Alba Superiore;0.0;0.0
2187;US;California;Clarksburg;0.0;0.0
2188;US;New York;North Fork of Long Island;43.0481221;-76.1474244
2189;US;California;Mendocino;0.0;0.0
2190;US;California;Santa Barbara County;0.0;0.0
2191;US;California;Paso Robles;0.0;0.0
2192;US;California;Paso Robles;0.0;0.0
2193;US;Washington;Horse Heaven Hills;48.2627925;-124.24959706003952
2194;Chile;Colchagua Valley;;7.308692;-61.8478915
2195;US;California;Dry Creek Valley;0.0;0.0
2196;US;California;Yolo County;0.0;0.0
2197;US;California;Santa Ynez Valley;0.0;0.0
2198;Italy;Veneto;Amarone della Valpolicella Classico;0.0;0.0
2199;France;Alsace;Alsace;48.5813647;7.7421809
2200;US;California;Rutherford;0.0;0.0
2201;US;California;Santa Cruz Mountains;0.0;0.0
2202;US;California;Paso Robles;0.0;0.0
2203;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
2204;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
2205;Chile;Aconcagua Costa;;7.308692;-61.8478915
2206;US;California;Paso Robles Willow Creek District;0.0;0.0
2207;France;Alsace;Alsace;48.5813647;7.7421809
2208;US;California;Napa Valley;0.0;0.0
2209;US;California;Arroyo Seco;0.0;0.0
2210;US;California;Alexander Valley;0.0;0.0
2211;US;California;Monterey County;0.0;0.0
2212;France;Alsace;Alsace;48.5813647;7.7421809
2213;Italy;Veneto;Recioto di Soave;0.0;0.0
2214;France;Burgundy;Santenay;0.0;0.0
2215;US;California;Santa Clara Valley;0.0;0.0
2216;New Zealand;Marlborough;;46.4099904;-62.313043
2217;France;Alsace;Alsace;48.5813647;7.7421809
2218;Chile;Maule Valley;;7.308692;-61.8478915
2219;Chile;Maipo Valley;;7.308692;-61.8478915
2220;US;California;Santa Barbara County;0.0;0.0
2221;US;California;Monterey County;0.0;0.0
2222;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
2223;US;New York;Finger Lakes;43.0481221;-76.1474244
2224;Italy;Tuscany;Brunello di Montalcino;0.0;0.0
2225;Italy;Tuscany;Brunello di Montalcino;0.0;0.0
2226;Italy;Tuscany;Brunello di Montalcino;0.0;0.0
2227;France;Burgundy;Gevrey-Chambertin;0.0;0.0
2228;Italy;Tuscany;Brunello di Montalcino;0.0;0.0
2229;US;California;Sonoma Coast;0.0;0.0
2230;Italy;Tuscany;Brunello di Montalcino;0.0;0.0
2231;US;California;Santa Maria Valley;0.0;0.0
2232;Italy;Tuscany;Brunello di Montalcino;0.0;0.0
2233;Italy;Tuscany;Toscana;0.0;0.0
2234;Italy;Tuscany;Brunello di Montalcino;0.0;0.0
2235;US;California;Santa Lucia Highlands;0.0;0.0
2236;Italy;Tuscany;Brunello di Montalcino;0.0;0.0
2237;Italy;Tuscany;Brunello di Montalcino;0.0;0.0
2238;US;California;Sta. Rita Hills;0.0;0.0
2239;Italy;Tuscany;Brunello di Montalcino;0.0;0.0
2240;Italy;Tuscany;Brunello di Montalcino;0.0;0.0
2241;US;California;Anderson Valley;0.0;0.0
2242;US;California;Sta. Rita Hills;0.0;0.0
2243;Italy;Tuscany;Brunello di Montalcino;0.0;0.0
2244;France;Burgundy;Puligny-Montrachet;0.0;0.0
2245;France;Burgundy;Puligny-Montrachet;0.0;0.0
2246;US;California;Russian River Valley;0.0;0.0
2247;Italy;Tuscany;Brunello di Montalcino;0.0;0.0
2248;Italy;Tuscany;Brunello di Montalcino;0.0;0.0
2249;Italy;Tuscany;Brunello di Montalcino;0.0;0.0
2250;US;California;Carneros;0.0;0.0
2251;US;California;Napa Valley;0.0;0.0
2252;US;California;Alexander Valley;0.0;0.0
2253;US;California;Napa Valley;0.0;0.0
2254;Argentina;Mendoza Province;Mendoza;0.0;0.0
2255;US;California;Napa Valley;0.0;0.0
2256;Australia;South Australia;McLaren Vale;-34.7411213;138.6564373
2257;Italy;Piedmont;Ruché di Castagnole Monferrato;0.0;0.0
2258;France;Bordeaux;Médoc;44.7936698;-0.668297
2259;France;Bordeaux;Pessac-Léognan;44.7936698;-0.668297
2260;Italy;Piedmont;Barbera d'Asti;0.0;0.0
2261;France;Bordeaux;Médoc;44.7936698;-0.668297
2262;Italy;Lombardy;Valtellina Superiore;0.0;0.0
2263;Italy;Lombardy;Oltrepò Pavese;0.0;0.0
2264;France;Bordeaux;Haut-Médoc;44.7936698;-0.668297
