,index,country,province,region_1,year,lat,lon,location
1647,7740,Australia,Victoria,Mornington Peninsula,2015,-21.2309116,148.9741517,0
1648,7747,US,California,Paicines,2013,38.628683,-92.5659635,1
1649,7748,US,California,Green Valley,2014,38.628683,-92.5659635,1
1650,7764,US,California,Mendocino County,2016,38.628683,-92.5659635,1
1651,7772,Austria,Burgenland,,2016,47.1863428,16.164464,1
1652,7793,Austria,Wachau,,2013,48.3275563,15.41162578949626,1
1653,7794,Austria,Wagram,,2013,48.2432231,14.2311332,1
1654,7799,Austria,Kremstal,,2013,47.9263917,14.0780469,1
1655,7801,Canada,British Columbia,Okanagan Valley,2007,49.25839375,-123.24658161001928,1
1656,7808,Australia,South Australia,Southern Flinders Ranges,2008,-34.7411213,138.6564373,0
1657,7809,US,California,Bennett Valley,2009,38.628683,-92.5659635,1
1658,7818,Australia,South Australia,Langhorne Creek,2009,-34.7411213,138.6564373,0
1659,7819,US,California,Napa-Carneros,2008,38.628683,-92.5659635,1
1660,7822,Australia,South Australia,Barossa Valley,1999,-34.7411213,138.6564373,0
1661,7826,US,California,Lodi,1998,38.628683,-92.5659635,1
1662,7827,US,Idaho,Idaho,2000,40.6536764,-79.3469844,1
1663,7828,Australia,Tasmania,Tasmania,1999,-31.95321805,152.55553581840277,0
1664,7829,Australia,South Australia,McLaren Vale,2000,-34.7411213,138.6564373,0
1665,7831,Australia,South Australia,Coonawarra,1998,-34.7411213,138.6564373,0
1666,7832,Australia,South Australia,Limestone Coast,1999,-34.7411213,138.6564373,0
1667,7833,Spain,Catalonia,Catalonia,2000,41.9748222,3.2089753,1
1668,7834,US,Washington,Red Mountain,2000,38.8950368,-77.0365427,1
1669,7835,US,California,Russian River Valley,1999,38.628683,-92.5659635,1
1670,7837,Spain,Levante,Jumilla,2000,37.89502725,-4.760875040624836,1
1671,7838,Australia,South Australia,Barossa Valley,2000,-34.7411213,138.6564373,0
1672,7840,US,Washington,Columbia Valley (WA),2001,38.8950368,-77.0365427,1
1673,7842,US,California,Yorkville Highlands,1997,38.628683,-92.5659635,1
1674,7843,US,Washington,Columbia Valley (WA),2000,38.8950368,-77.0365427,1
1675,7846,Spain,Galicia,Rías Baixas,2000,42.8804219,-8.5458608,1
1676,7847,US,California,Dry Creek Valley,1997,38.628683,-92.5659635,1
1677,7848,US,California,Oakville,2000,38.628683,-92.5659635,1
1678,7873,US,California,Mendocino County,2012,38.628683,-92.5659635,1
1679,7878,Canada,Ontario,Niagara Peninsula,2013,47.26468685,-53.92039475377365,1
1680,7892,US,California,Monterey County,2012,38.628683,-92.5659635,1
1681,7893,Portugal,Bairrada,,2010,39.8672777,-8.4619293,1
1682,7903,France,Bordeaux,Bordeaux,2012,44.841225,-0.5800364,1
1683,7918,Australia,South Australia,McLaren Vale,2013,-34.7411213,138.6564373,0
1684,7921,Italy,Sicily & Sardinia,Monica di Sardegna,2013,40.0473963,8.2869829,1
1685,7947,US,Washington,Horse Heaven Hills,2006,38.8950368,-77.0365427,1
1686,7948,US,California,Sonoma Coast,2005,38.628683,-92.5659635,1
1687,7959,US,Virginia,Monticello,2014,47.52326,-92.536571,1
1688,7966,US,America,,2013,33.737886,-87.2525024,1
1689,7967,US,Virginia,Virginia,2014,47.52326,-92.536571,1
1690,7985,New Zealand,Gisborne,,2012,-38.661326,178.0206487,0
1691,7987,Italy,Veneto,Soave Classico,2009,45.3045125,11.446266,1
1692,7988,Italy,Veneto,Soave,2010,45.3045125,11.446266,1
1693,7990,France,Provence,Coteaux Varois,2010,46.0974492,4.5808081,1
1694,7993,France,Provence,Côtes de Provence,2010,46.0974492,4.5808081,1
1695,7994,Portugal,Obidos,,2008,39.3619514,-9.157153,1
1696,7998,US,California,Monterey,2009,38.628683,-92.5659635,1
1697,8007,Italy,Veneto,Conegliano Valdobbiadene Prosecco Superiore,2009,45.3045125,11.446266,1
1698,8024,US,California,Monterey County,2011,38.628683,-92.5659635,1
1699,8025,US,California,Yorkville Highlands,2010,38.628683,-92.5659635,1
1700,8045,France,Beaujolais,Côte de Brouilly,2013,46.1186123,4.6156707,1
1701,8085,Portugal,Lisboa,,2009,38.7077507,-9.1365919,1
1702,8092,Portugal,Bairrada,,2008,39.8672777,-8.4619293,1
1703,8111,US,California,Napa County,2009,38.628683,-92.5659635,1
1704,8113,Italy,Veneto,Amarone della Valpolicella Classico,2013,45.3045125,11.446266,1
1705,8117,US,California,Adelaida District,2013,38.628683,-92.5659635,1
1706,8122,New Zealand,Martinborough,,2014,-41.2183252,175.4594856,0
1707,8132,US,Oregon,Oregon,2016,45.4206749,-122.670649,1
1708,8145,US,California,Yountville,2016,38.628683,-92.5659635,1
1709,8148,New Zealand,Wairarapa,,2013,-40.8812775,175.7098432,0
1710,8157,Chile,San Antonio,,2015,-33.5932016,-71.6288148,0
1711,8172,Australia,South Australia,Barossa Valley,2014,-34.7411213,138.6564373,0
1712,8174,Moldova,Moldova,,2006,46.957075,28.7591881,1
1713,8184,Chile,Santa Cruz,,2006,-34.6403243,-71.3661297,0
1714,8185,Austria,Wachau,,2007,48.3275563,15.41162578949626,1
1715,8190,US,California,Santa Barbara-Monterey,2007,38.628683,-92.5659635,1
1716,8191,US,California,Yorkville Highlands,2007,38.628683,-92.5659635,1
1717,8192,US,California,Santa Ynez Valley,2005,38.628683,-92.5659635,1
1718,8205,France,Bordeaux,Bordeaux Blanc,2006,44.841225,-0.5800364,1
1719,8223,Portugal,Lisboa,,2008,38.7077507,-9.1365919,1
1720,8227,France,Champagne,Champagne,1996,45.831944,-0.906667,1
1721,8234,Canada,Ontario,Niagara Peninsula,2007,47.26468685,-53.92039475377365,1
1722,8238,Chile,Peumo,,2011,-34.3959163,-71.1694264,0
1723,8245,US,California,Calaveras County,2011,38.628683,-92.5659635,1
1724,8253,US,California,North Coast,2011,38.628683,-92.5659635,1
1725,8265,France,Provence,Coteaux d'Aix-en-Provence,2009,46.0974492,4.5808081,1
1726,8275,Croatia,Korčula,,2008,42.9437813,16.91347631417291,1
1727,8279,Greece,Crete,,2010,35.3084952,24.46334231842296,1
1728,8287,US,California,Santa Clara Valley,2008,38.628683,-92.5659635,1
1729,8298,US,California,Mendocino County,2014,38.628683,-92.5659635,1
1730,8303,Austria,Wachau,,2015,48.3275563,15.41162578949626,1
1731,8316,US,California,Rockpile,2013,38.628683,-92.5659635,1
1732,8338,France,Provence,Les Baux de Provence,2009,46.0974492,4.5808081,1
1733,8410,US,California,Coombsville,2011,38.628683,-92.5659635,1
1734,8413,US,Michigan,Michigan,2012,41.7075394,-86.8950297,1
1735,8431,US,Nevada,Nevada,2011,42.0227653,-93.4524342,1
1736,8437,US,California,Santa Cruz Mountains,2009,38.628683,-92.5659635,1
1737,8448,Portugal,Bairrada,,2007,39.8672777,-8.4619293,1
1738,8452,Spain,Catalonia,Priorat,2010,41.9748222,3.2089753,1
1739,8474,Germany,Rheingau,,2009,50.0442658,8.1915377,1
1740,8475,US,California,Mendocino,2009,38.628683,-92.5659635,1
1741,8488,US,Oregon,Eola-Amity Hills,2008,45.4206749,-122.670649,1
1742,8493,US,California,Monterey,2008,38.628683,-92.5659635,1
1743,8497,US,California,Central Coast,2009,38.628683,-92.5659635,1
1744,8512,US,New York,North Fork of Long Island,2004,40.7127281,-74.0060152,1
1745,8556,US,California,San Luis Obispo County,2014,38.628683,-92.5659635,1
1746,8568,US,California,Mount Veeder,2014,38.628683,-92.5659635,1
1747,8579,Portugal,Douro,,2005,39.8862651,-8.2687312,1
1748,8583,France,Beaujolais,Juliénas,2006,46.1186123,4.6156707,1
1749,8588,Australia,South Australia,Clare Valley,2006,-34.7411213,138.6564373,0
1750,8594,France,Beaujolais,Chiroubles,2005,46.1186123,4.6156707,1
1751,8597,South Africa,Robertson,,2006,-33.802222,19.883611,0
1752,8601,New Zealand,Wairau Valley,,2007,-41.5635411,173.5314071,0
1753,8604,France,Beaujolais,Beaujolais-Villages,2007,46.1186123,4.6156707,1
1754,8614,US,Virginia,Virginia,2016,47.52326,-92.536571,1
1755,8619,France,Bordeaux,Puisseguin Saint-Émilion,2014,44.841225,-0.5800364,1
1756,8630,US,Washington,Wahluke Slope,2015,38.8950368,-77.0365427,1
1757,8632,Portugal,Bairrada,,2016,39.8672777,-8.4619293,1
1758,8634,US,America,,2015,33.737886,-87.2525024,1
1759,8637,Italy,Veneto,Valpolicella Classico Superiore Ripasso,2011,45.3045125,11.446266,1
1760,8664,US,Washington,Rattlesnake Hills,2010,38.8950368,-77.0365427,1
1761,8677,US,California,Howell Mountain,2015,38.628683,-92.5659635,1
1762,8681,US,California,Temecula Valley,2012,38.628683,-92.5659635,1
1763,8688,Spain,Catalonia,Conca de Barberà,2012,41.9748222,3.2089753,1
1764,8697,Chile,San Antonio,,2007,-33.5932016,-71.6288148,0
1765,8712,Italy,Veneto,Valpolicella Superiore Ripasso,2005,45.3045125,11.446266,1
1766,8714,Germany,Baden,,2005,53.0023496,9.0820955,1
1767,8728,US,California,Yorkville Highlands,2009,38.628683,-92.5659635,1
1768,8766,Spain,Catalonia,Montsant,2012,41.9748222,3.2089753,1
1769,8768,France,Beaujolais,Morgon,2013,46.1186123,4.6156707,1
1770,8785,Greece,Naoussa,,2006,40.6308695,22.0704126,1
1771,8837,France,Bordeaux,Margaux,2014,44.841225,-0.5800364,1
1772,8864,US,California,Oakville,2014,38.628683,-92.5659635,1
1773,8880,US,California,Mount Veeder,2013,38.628683,-92.5659635,1
1774,8916,France,Beaujolais,Morgon,2006,46.1186123,4.6156707,1
1775,8921,US,California,Stags Leap District,2004,38.628683,-92.5659635,1
1776,8922,France,Beaujolais,Fleurie,2006,46.1186123,4.6156707,1
1777,8928,France,Beaujolais,Fleurie,2005,46.1186123,4.6156707,1
1778,8933,Australia,Victoria,Victoria,2006,-21.2309116,148.9741517,0
1779,8938,New Zealand,Martinborough,,2007,-41.2183252,175.4594856,0
1780,8958,France,Beaujolais,Juliénas,2011,46.1186123,4.6156707,1
1781,8961,US,Oregon,Walla Walla Valley (OR),2009,45.4206749,-122.670649,1
1782,9023,Australia,South Australia,Barossa,2005,-34.7411213,138.6564373,0
1783,9030,Austria,Vienna,,2013,48.2083537,16.3725042,1
1784,9058,Chile,Marchigue,,2014,-34.400088,-71.6182815,0
1785,9066,US,California,El Dorado,2016,38.628683,-92.5659635,1
1786,9076,Spain,Catalonia,Priorat,2016,41.9748222,3.2089753,1
1787,9079,France,Beaujolais,Fleurie,2016,46.1186123,4.6156707,1
1788,9087,France,Beaujolais,Saint-Amour,2008,46.1186123,4.6156707,1
1789,9100,Australia,Tasmania,Tasmania,2007,-31.95321805,152.55553581840277,0
1790,9126,US,California,Santa Barbara,2008,38.628683,-92.5659635,1
1791,9151,Brazil,Santa Catarina,,2011,-28.0555773,-54.837231952896566,0
1792,9158,US,Oregon,Ribbon Ridge,2012,45.4206749,-122.670649,1
1793,9200,US,California,Calistoga,2010,38.628683,-92.5659635,1
1794,9221,US,California,Chalone,2006,38.628683,-92.5659635,1
1795,9222,US,California,Malibu-Newton Canyon,2004,38.628683,-92.5659635,1
1796,9223,France,Bordeaux,Bordeaux,2005,44.841225,-0.5800364,1
1797,9224,Spain,Andalucia,Vino de la Tierra Contraviesa Alpujarra,2007,37.4645318,-5.3443621,1
1798,9226,US,California,Mount Harlan,2006,38.628683,-92.5659635,1
1799,9230,US,California,Stags Leap District,2005,38.628683,-92.5659635,1
1800,9239,US,California,Arroyo Seco,2014,38.628683,-92.5659635,1
1801,9256,US,Oregon,Umpqua Valley,2015,45.4206749,-122.670649,1
1802,9303,US,California,Lake County,2012,38.628683,-92.5659635,1
1803,9340,Germany,Pfalz,,2013,53.8156324,13.3702287,1
1804,9345,Greece,Nemea,,2004,37.8209952,22.6613055,1
1805,9349,Spain,Catalonia,Priorat,2011,41.9748222,3.2089753,1
1806,9359,Spain,Catalonia,Pla de Bages,2007,41.9748222,3.2089753,1
1807,9366,Australia,South Australia,Barossa,2007,-34.7411213,138.6564373,0
1808,9369,US,California,Carneros,2004,38.628683,-92.5659635,1
1809,9374,US,California,Paicines,2005,38.628683,-92.5659635,1
1810,9399,France,Provence,Côtes de Provence La Londe,2015,46.0974492,4.5808081,1
1811,9411,US,New Mexico,New Mexico,2007,39.6034351,-76.9488691,1
1812,9422,US,New Mexico,New Mexico,2008,39.6034351,-76.9488691,1
1813,9426,US,California,Fiddletown,2010,38.628683,-92.5659635,1
1814,9464,US,California,Chalone,2013,38.628683,-92.5659635,1
1815,9466,France,Bordeaux,Graves,2008,44.841225,-0.5800364,1
1816,9479,US,California,Sonoma-Napa-Mendocino,2006,38.628683,-92.5659635,1
1817,9481,US,California,Carneros,2007,38.628683,-92.5659635,1
1818,9491,New Zealand,Wairau Valley,,2010,-41.5635411,173.5314071,0
1819,9493,US,California,San Benito County,2008,38.628683,-92.5659635,1
1820,9498,US,California,San Francisco Bay,2008,38.628683,-92.5659635,1
1821,9502,US,California,Monterey County,2007,38.628683,-92.5659635,1
1822,9503,Romania,Sebes,,2010,45.9591058,23.5699265,1
1823,9504,Romania,Recas,,2010,45.8017074,21.5092923,1
1824,9511,US,California,Happy Canyon of Santa Barbara,2013,38.628683,-92.5659635,1
1825,9523,Australia,Victoria,Nagambie Lakes,2009,-21.2309116,148.9741517,0
1826,9526,US,California,Contra Costa County,2013,38.628683,-92.5659635,1
1827,9536,Greece,Santorini,,2015,36.4622122,25.3757257,1
1828,9548,France,Bordeaux,Sauternes,2011,44.841225,-0.5800364,1
1829,9610,US,California,Arroyo Grande Valley,2010,38.628683,-92.5659635,1
1830,9684,Australia,South Australia,Padthaway,2009,-34.7411213,138.6564373,0
1831,9691,US,Washington,Chelan County,2008,38.8950368,-77.0365427,1
1832,9697,Australia,New South Wales,Riverina,2008,-33.9175545,151.2291515,0
1833,9700,Portugal,Ribatejo,,2007,38.8935253,-9.0396136,1
1834,9709,Italy,Sicily & Sardinia,Isola dei Nuraghi,2014,40.0473963,8.2869829,1
1835,9713,Moldova,Moldova,,2010,46.957075,28.7591881,1
1836,9714,Moldova,Moldova,,2012,46.957075,28.7591881,1
1837,9742,South Africa,Paarl,,2015,-33.741667,18.975,0
1838,9747,US,California,Saddle Rock-Malibu,2012,38.628683,-92.5659635,1
1839,9752,US,New York,Seneca Lake,2015,40.7127281,-74.0060152,1
1840,9772,Spain,Catalonia,Priorat,2005,41.9748222,3.2089753,1
1841,9785,US,Washington,Walla Walla Valley (WA),2004,38.8950368,-77.0365427,1
1842,9788,US,Washington,Columbia Valley (WA),2003,38.8950368,-77.0365427,1
1843,9789,Austria,Burgenland,,2005,47.1863428,16.164464,1
1844,9799,Portugal,Alentejo,,2013,38.0551003,-7.8605799,1
1845,9826,France,Champagne,Champagne,1998,45.831944,-0.906667,1
1846,9842,France,Beaujolais,Beaujolais-Villages,2016,46.1186123,4.6156707,1
1847,9872,South Africa,Robertson,,2015,-33.802222,19.883611,0
1848,9879,Italy,Veneto,Veneto,2012,45.3045125,11.446266,1
1849,9884,South Africa,Stellenbosch,,2015,-33.934444,18.869167,0
1850,9896,South Africa,Swartland,,2015,-33.29356,18.599382501779992,0
1851,9908,France,Champagne,Champagne,2012,45.831944,-0.906667,1
1852,9916,US,California,Spring Mountain District,2016,38.628683,-92.5659635,1
1853,9928,US,Washington,Wahluke Slope,2005,38.8950368,-77.0365427,1
1854,9929,Australia,South Australia,Clarendon,2003,-34.7411213,138.6564373,0
1855,9930,Germany,Rheingau,,2006,50.0442658,8.1915377,1
1856,9931,US,California,Redwood Valley,2006,38.628683,-92.5659635,1
1857,9950,US,Oregon,McMinnville,2011,45.4206749,-122.670649,1
1858,9953,New Zealand,Kumeu,,2012,-36.7753095,174.5546604,0
1859,9961,New Zealand,Marlborough,,2012,-36.7846223,174.723989,0
1860,9969,Italy,Sicily & Sardinia,Etna,2009,40.0473963,8.2869829,1
1861,9981,US,California,Red Hills Lake County,2007,38.628683,-92.5659635,1
1862,9990,US,California,Stags Leap District,2007,38.628683,-92.5659635,1
1863,10003,Canada,Ontario,Niagara Peninsula,2011,47.26468685,-53.92039475377365,1
1864,10053,France,Provence,Coteaux Varois en Provence,2013,46.0974492,4.5808081,1
1865,10060,US,California,Moon Mountain District Sonoma County,2012,38.628683,-92.5659635,1
1866,10065,Israel,Galilee,,2015,32.6032121,35.4447957,1
1867,10085,Italy,Veneto,Veronese,2011,45.3045125,11.446266,1
1868,10091,South Africa,Swartland,,2010,-33.29356,18.599382501779992,0
1869,10114,US,California,El Dorado County,2007,38.628683,-92.5659635,1
1870,10122,US,California,Humboldt County,2007,38.628683,-92.5659635,1
1871,10145,Portugal,Palmela,,2012,38.569601,-8.9011653,1
1872,10164,Spain,Catalonia,Cava,2011,41.9748222,3.2089753,1
1873,10173,France,Beaujolais,Brouilly,2010,46.1186123,4.6156707,1
1874,10178,France,Beaujolais,Moulin-à-Vent,2005,46.1186123,4.6156707,1
1875,10181,US,California,Los Carneros,2010,38.628683,-92.5659635,1
1876,10188,Hungary,Villány,,2010,45.8697644,18.4555208,1
1877,10195,US,California,Carneros,1998,38.628683,-92.5659635,1
1878,10196,Portugal,Palmela,,1999,38.569601,-8.9011653,1
1879,10200,US,California,Santa Barbara County,1998,38.628683,-92.5659635,1
1880,10203,France,Champagne,Champagne,1994,45.831944,-0.906667,1
1881,10206,US,California,Santa Ynez Valley,1997,38.628683,-92.5659635,1
1882,10208,US,California,Sonoma County,1998,38.628683,-92.5659635,1
1883,10212,Portugal,Douro,,1996,39.8862651,-8.2687312,1
1884,10213,US,California,Santa Barbara County,1997,38.628683,-92.5659635,1
1885,10219,US,California,Santa Maria Valley,1998,38.628683,-92.5659635,1
1886,10220,US,California,Napa Valley,1996,38.628683,-92.5659635,1
1887,10242,Germany,Rheingau,,2001,50.0442658,8.1915377,1
1888,10253,Chile,Chile,,2011,-33.4377756,-70.6504502,0
1889,10259,France,Bordeaux,Cadillac Côtes de Bordeaux,2011,44.841225,-0.5800364,1
1890,10265,Australia,South Australia,Eden Valley,2012,-34.7411213,138.6564373,0
1891,10303,US,California,Calistoga,2008,38.628683,-92.5659635,1
1892,10311,US,Oregon,Walla Walla Valley (OR),2007,45.4206749,-122.670649,1
1893,10317,New Zealand,Waipara,,2008,-43.058482,172.7602403,0
1894,10332,Spain,Galicia,Ribeiro,2009,42.8804219,-8.5458608,1
1895,10350,US,California,San Luis Obispo County,2015,38.628683,-92.5659635,1
1896,10371,US,California,Carmel Valley,2013,38.628683,-92.5659635,1
1897,10374,US,Washington,Rattlesnake Hills,2015,38.8950368,-77.0365427,1
1898,10380,US,California,Napa-Sonoma-Marin,2009,38.628683,-92.5659635,1
1899,10388,France,Beaujolais,Morgon,2009,46.1186123,4.6156707,1
1900,10399,US,California,Arroyo Grande Valley,2009,38.628683,-92.5659635,1
1901,10418,US,California,Fiddletown,2013,38.628683,-92.5659635,1
1902,10421,US,California,South Coast,2011,38.628683,-92.5659635,1
1903,10423,US,California,Cucamonga Valley,2010,38.628683,-92.5659635,1
1904,10456,US,California,Lake County,2009,38.628683,-92.5659635,1
1905,10464,US,Oregon,McMinnville,2013,45.4206749,-122.670649,1
1906,10469,Germany,Nahe,,2012,53.7942267,10.13793,1
1907,10477,Greece,Peloponnese,,2010,37.36332825,22.239537343995494,1
1908,10489,Greece,Nemea,,2011,37.8209952,22.6613055,1
1909,10497,France,Beaujolais,Brouilly,2006,46.1186123,4.6156707,1
1910,10498,US,California,Mendocino,2007,38.628683,-92.5659635,1
1911,10503,US,California,Monterey,2007,38.628683,-92.5659635,1
1912,10507,South Africa,Paarl,,2005,-33.741667,18.975,0
1913,10511,US,California,Napa County,2007,38.628683,-92.5659635,1
1914,10519,US,California,Green Valley,2006,38.628683,-92.5659635,1
1915,10520,Spain,Catalonia,Cava,2007,41.9748222,3.2089753,1
1916,10523,Spain,Galicia,Ribeiro,2010,42.8804219,-8.5458608,1
1917,10526,US,California,Amador County,2009,38.628683,-92.5659635,1
1918,10532,Uruguay,Montevideo,,2013,-34.9058916,-56.1913095,0
1919,10540,US,California,Santa Clara County,2012,38.628683,-92.5659635,1
1920,10545,Spain,Catalonia,Terra Alta,2012,41.9748222,3.2089753,1
1921,10561,France,Bordeaux,Castillon Côtes de Bordeaux,2015,44.841225,-0.5800364,1
1922,10562,France,Bordeaux,Blaye Côtes de Bordeaux,2015,44.841225,-0.5800364,1
1923,10565,Brazil,Campanha,,2013,-21.8361108,-45.401986,0
1924,10574,Uruguay,Uruguay,,2015,-32.5049394,-53.5041115,0
1925,10578,US,California,Atlas Peak,2013,38.628683,-92.5659635,1
1926,10580,US,California,St. Helena,2016,38.628683,-92.5659635,1
1927,10581,Uruguay,Atlantida,,2008,-34.7743888,-55.7605883,0
1928,10585,US,California,Stags Leap District,2014,38.628683,-92.5659635,1
1929,10586,Uruguay,Canelones,,2015,-34.5242373,-56.2817519,0
1930,10595,US,California,Fort Ross-Seaview,2011,38.628683,-92.5659635,1
1931,10605,France,Provence,Coteaux Varois,2015,46.0974492,4.5808081,1
1932,10617,Austria,Vienna,,2015,48.2083537,16.3725042,1
1933,10637,Israel,Israel,,2008,32.6307267,35.3488686,1
1934,10639,Israel,Galilee,,2005,32.6032121,35.4447957,1
1935,10642,Italy,Sicily & Sardinia,Isola dei Nuraghi,2009,40.0473963,8.2869829,1
1936,10645,Israel,Galilee,,2007,32.6032121,35.4447957,1
1937,10646,US,New York,Seneca Lake,2010,40.7127281,-74.0060152,1
1938,10654,US,California,Potter Valley,2010,38.628683,-92.5659635,1
1939,10656,France,Beaujolais,Beaujolais,2010,46.1186123,4.6156707,1
1940,10659,US,California,San Antonio Valley,2010,38.628683,-92.5659635,1
